order_id,order_date,customer_id,region,state,segment,category,product,sales_channel,payment_method,quantity,unit_price,discount,gross_sales,discount_amount,sales,cost,profit,profit_margin,shipping_cost,delivery_days,customer_rating
ORD03961,2023-09-12,CUST0073,West,Goa,Corporate,Electronics,Headphones,Store,Cash,6,840.27,0.05,5041.62,252.08,4789.54,2715.36,2074.18,0.4331,160.79,9,4.5
ORD03962,2024-06-01,CUST0050,North,Uttar Pradesh,Small Business,Office Supplies,File Folder,Online,Credit Card,3,181.02,0.1,543.06,54.31,488.75,320.71,168.05,0.3438,102.17,10,3.9
ORD03963,2024-03-07,CUST0623,West,Rajasthan,Consumer,Furniture,Office Chair,Partner,Net Banking,4,334.14,0.15,1336.56,200.48,1136.08,813.38,322.7,0.284,28.65,4,3.5
ORD03964,2022-05-05,CUST0525,South,Karnataka,Consumer,Clothing,Jeans,Store,Credit Card,1,1280.46,0.15,1280.46,192.07,1088.39,827.63,260.76,0.2396,143.87,4,4.0
ORD03965,2025-10-09,CUST0071,Central,Madhya Pradesh,Consumer,Home Appliances,Microwave,Partner,UPI,3,766.58,0.0,2299.74,0.0,2299.74,1836.69,463.05,0.2013,230.07,7,3.9
ORD03966,2025-07-20,CUST0931,West,Rajasthan,Consumer,Home Appliances,Vacuum Cleaner,Partner,UPI,4,1474.48,0.1,5897.92,589.79,5308.13,2920.18,2387.94,0.4499,232.33,1,4.2
ORD03967,2023-09-11,CUST0492,Central,Chhattisgarh,Small Business,Home Appliances,Blender,Online,Cash,2,189.53,0.05,379.06,18.95,360.11,259.1,101.01,0.2805,278.17,5,5.0
ORD03968,2022-09-02,CUST0474,Central,Chhattisgarh,Consumer,Furniture,Sofa,Store,Credit Card,6,627.57,0.1,3765.42,376.54,3388.88,1870.23,1518.65,0.4481,255.31,5,4.2
ORD03969,2024-04-27,CUST0201,Central,Madhya Pradesh,Consumer,Home Appliances,Air Cooler,Store,Debit Card,8,507.83,0.1,4062.64,406.26,3656.38,2788.2,868.17,0.2374,295.05,1,4.0
ORD03970,2023-03-26,CUST0803,Central,Madhya Pradesh,Small Business,Office Supplies,Notebook,Store,Credit Card,6,781.46,0.15,4688.76,703.31,3985.45,2353.05,1632.4,0.4096,180.06,6,4.0
ORD03971,2024-07-18,CUST0024,West,Gujarat,Consumer,Clothing,Jacket,Store,Debit Card,10,955.66,0.15,9556.6,1433.49,8123.11,6429.83,1693.28,0.2085,34.26,9,4.3
ORD03972,2025-06-24,CUST0993,North,Punjab,Consumer,Home Appliances,Air Cooler,Online,Cash,3,997.52,0.05,2992.56,149.63,2842.93,1682.68,1160.25,0.4081,261.75,7,4.1
ORD03973,2023-06-04,CUST0469,South,Karnataka,Small Business,Furniture,Cabinet,Online,Net Banking,9,16.92,0.05,152.28,7.61,144.67,109.42,35.25,0.2436,286.57,2,4.1
ORD03974,2025-03-10,CUST0437,South,Andhra Pradesh,Consumer,Clothing,Jeans,Online,UPI,4,147.11,0.05,588.44,29.42,559.02,351.13,207.89,0.3719,149.97,4,3.9
ORD03975,2022-12-28,CUST0214,West,Maharashtra,Corporate,Home Appliances,Coffee Maker,Store,UPI,6,67.07,0.05,402.42,20.12,382.3,267.78,114.51,0.2995,51.9,8,4.4
ORD03976,2022-01-08,CUST0295,East,Bihar,Consumer,Electronics,Headphones,Store,Net Banking,4,1298.93,0.15,5195.72,779.36,4416.36,3154.51,1261.86,0.2857,26.89,1,3.5
ORD03977,2023-04-23,CUST0147,Central,Chhattisgarh,Consumer,Home Appliances,Air Cooler,Online,Debit Card,4,480.24,0.1,1920.96,192.1,1728.86,1047.39,681.47,0.3942,191.78,6,3.8
ORD03978,2025-10-07,CUST0940,Central,Madhya Pradesh,Consumer,Office Supplies,Notebook,Store,Credit Card,2,560.09,0.05,1120.18,56.01,1064.17,671.12,393.05,0.3694,206.93,3,4.7
ORD03979,2023-05-10,CUST0382,South,Telangana,Consumer,Clothing,T-Shirt,Store,Net Banking,10,683.8,0.2,6838.0,1367.6,5470.4,3167.51,2302.89,0.421,24.54,3,3.8
ORD03980,2024-04-12,CUST0686,East,Odisha,Small Business,Office Supplies,Printer Paper,Online,Debit Card,2,1276.22,0.1,2552.44,255.24,2297.2,1266.74,1030.46,0.4486,285.79,1,3.5
ORD03981,2025-12-21,CUST0429,Central,Madhya Pradesh,Small Business,Electronics,Laptop,Online,Credit Card,2,36.04,0.0,72.08,0.0,72.08,44.3,27.78,0.3853,171.83,8,4.1
ORD03982,2024-11-28,CUST0416,South,Telangana,Small Business,Electronics,Monitor,Online,Credit Card,2,191.15,0.05,382.3,19.12,363.18,250.35,112.83,0.3107,191.44,5,3.7
ORD03983,2023-08-16,CUST0005,West,Rajasthan,Consumer,Office Supplies,Printer Paper,Partner,UPI,8,1032.47,0.1,8259.76,825.98,7433.78,5520.86,1912.93,0.2573,177.96,1,3.4
ORD03984,2022-07-06,CUST0844,South,Telangana,Small Business,Clothing,Jacket,Store,UPI,10,1446.38,0.05,14463.8,723.19,13740.61,10501.41,3239.2,0.2357,108.74,5,4.5
ORD03985,2024-01-24,CUST0872,West,Goa,Corporate,Electronics,Laptop,Online,Debit Card,4,969.54,0.2,3878.16,775.63,3102.53,1764.83,1337.7,0.4312,272.16,5,3.7
ORD03986,2022-04-03,CUST0390,South,Telangana,Consumer,Electronics,Smartphone,Online,UPI,4,402.77,0.1,1611.08,161.11,1449.97,904.13,545.84,0.3764,21.07,9,4.1
ORD03987,2022-03-27,CUST0850,Central,Chhattisgarh,Corporate,Home Appliances,Air Cooler,Store,Net Banking,10,787.0,0.2,7870.0,1574.0,6296.0,4772.12,1523.88,0.242,229.21,10,4.0
ORD03988,2024-12-03,CUST0007,East,Bihar,Consumer,Furniture,Cabinet,Store,Cash,10,1462.85,,14628.5,0.0,14628.5,9944.96,4683.54,0.3202,121.03,3,3.7
ORD03989,2022-05-17,CUST0723,North,Punjab,Consumer,Electronics,Headphones,Store,UPI,3,799.19,0.15,2397.57,359.64,2037.93,1221.11,816.82,0.4008,73.26,9,3.8
ORD03990,2023-02-25,CUST0783,South,Karnataka,Small Business,Clothing,Jacket,Online,Net Banking,5,569.66,0.2,2848.3,569.66,2278.64,1494.55,784.09,0.3441,142.11,8,4.0
ORD03991,2022-03-15,CUST0490,East,Jharkhand,Corporate,Clothing,Shoes,Online,Net Banking,4,584.39,0.05,2337.56,116.88,2220.68,1383.28,837.4,0.3771,75.45,10,4.7
ORD03992,2025-03-25,CUST0329,Central,Chhattisgarh,Consumer,Home Appliances,Air Cooler,Partner,Debit Card,7,1451.04,0.0,10157.28,0.0,10157.28,5725.42,4431.86,0.4363,263.27,2,4.2
ORD03993,2025-07-02,CUST0276,West,Goa,Consumer,Clothing,Backpack,Online,Debit Card,10,1082.59,0.1,10825.9,1082.59,9743.31,7367.69,2375.62,0.2438,242.77,9,4.9
ORD03994,2022-06-20,CUST0240,East,Jharkhand,Small Business,Home Appliances,Coffee Maker,Online,UPI,7,1035.45,0.25,7248.15,1812.04,5436.11,3418.0,2018.12,0.3712,259.96,5,3.7
ORD03995,2022-06-19,CUST0827,South,Telangana,Corporate,Electronics,Headphones,Store,Credit Card,6,359.6,0.1,2157.6,215.76,1941.84,1563.54,378.3,0.1948,254.04,8,4.1
ORD03996,2024-05-21,CUST0980,East,West Bengal,Consumer,Electronics,Tablet,Partner,Debit Card,7,845.83,0.1,5920.81,592.08,5328.73,4208.6,1120.13,0.2102,250.95,8,3.3
ORD03997,2022-11-18,CUST0004,West,Gujarat,Consumer,Electronics,Headphones,Store,UPI,7,544.77,0.15,3813.39,572.01,3241.38,2409.63,831.75,0.2566,182.8,4,4.4
ORD03998,2023-04-01,CUST0714,West,Goa,Consumer,Electronics,Smartphone,Store,Credit Card,8,371.7,0.0,2973.6,0.0,2973.6,1897.73,1075.87,0.3618,272.55,1,4.6
ORD03999,2024-08-01,CUST0106,South,Andhra Pradesh,Small Business,Furniture,Sofa,Online,Credit Card,1,1344.9,0.1,1344.9,134.49,1210.41,757.21,453.2,0.3744,36.56,9,4.4
ORD04000,2024-02-29,CUST0040,West,Maharashtra,Consumer,Furniture,Office Chair,Online,UPI,3,583.99,0.0,1751.97,0.0,1751.97,1188.4,563.57,0.3217,100.04,6,4.5
ORD04001,2023-09-05,CUST0577,West,Gujarat,Consumer,Electronics,Tablet,Online,UPI,3,434.94,0.05,1304.82,65.24,1239.58,800.45,439.13,0.3543,79.52,2,4.0
ORD04002,2025-03-24,CUST0547,Central,Chhattisgarh,Consumer,Clothing,Backpack,Store,Net Banking,5,1398.6,0.15,6993.0,1048.95,5944.05,4715.49,1228.56,0.2067,53.9,4,4.3
ORD04003,2024-06-07,CUST0984,Central,Madhya Pradesh,Small Business,Home Appliances,Vacuum Cleaner,Online,UPI,10,308.06,0.15,3080.6,462.09,2618.51,1527.49,1091.02,0.4167,21.78,10,4.5
ORD04004,2022-12-15,CUST0556,West,Goa,Corporate,Office Supplies,Pens,Partner,,7,1122.07,0.25,7854.49,1963.62,5890.87,4392.27,1498.6,0.2544,132.74,5,4.7
ORD04005,2025-04-11,CUST0263,West,Goa,Corporate,Home Appliances,Microwave,Online,Debit Card,10,984.33,0.0,9843.3,0.0,9843.3,7037.39,2805.91,0.2851,222.72,6,4.0
ORD04006,2022-01-10,CUST0662,South,Telangana,Consumer,Office Supplies,File Folder,Online,Credit Card,6,1381.92,0.05,8291.52,414.58,7876.94,6047.14,1829.8,0.2323,200.57,5,3.6
ORD04007,2024-01-10,CUST0279,West,Rajasthan,Consumer,Office Supplies,File Folder,Online,Credit Card,4,1250.59,0.15,5002.36,750.35,4252.01,2961.4,1290.6,0.3035,202.29,9,4.8
ORD04008,2025-07-12,CUST0577,South,Telangana,Small Business,Electronics,Monitor,Store,Net Banking,6,1062.36,0.05,6374.16,318.71,6055.45,4359.78,1695.67,0.28,268.67,10,4.1
ORD04009,2025-06-24,CUST0344,South,Tamil Nadu,Small Business,Office Supplies,Pens,Online,UPI,7,482.14,0.0,3374.98,0.0,3374.98,2733.53,641.45,0.1901,288.06,2,4.0
ORD04010,2023-10-29,CUST0788,South,Tamil Nadu,Small Business,Electronics,Headphones,Partner,Net Banking,4,750.92,0.1,3003.68,300.37,2703.31,1553.94,1149.37,0.4252,210.57,3,3.6
ORD04011,2023-06-30,CUST0544,West,Goa,Small Business,Furniture,Cabinet,Online,UPI,8,1417.58,0.05,11340.64,567.03,10773.61,6230.53,4543.08,0.4217,43.78,10,3.9
ORD04012,2022-05-09,CUST0479,North,Delhi,Small Business,Clothing,Backpack,Store,Credit Card,5,49.46,0.25,247.3,61.82,185.48,121.72,63.75,0.3437,209.48,3,3.8
ORD04013,2023-08-24,CUST0865,East,Odisha,Corporate,Office Supplies,Stapler,Store,UPI,3,1194.58,0.1,3583.74,358.37,3225.37,2185.63,1039.74,0.3224,175.34,3,3.4
ORD04014,2023-08-28,CUST0164,East,Odisha,Small Business,Clothing,Backpack,Online,Debit Card,2,388.94,0.2,777.88,155.58,622.3,375.85,246.45,0.396,38.03,6,3.5
ORD04015,2022-11-23,CUST0402,North,Haryana,Corporate,Electronics,Laptop,Store,Debit Card,1,289.75,0.2,289.75,57.95,231.8,132.66,99.14,0.4277,91.99,8,4.4
ORD04016,2024-09-06,CUST0485,North,Delhi,Consumer,Office Supplies,Pens,Store,UPI,4,359.85,0.0,1439.4,0.0,1439.4,800.29,639.11,0.444,86.56,5,3.8
ORD04017,2023-02-08,CUST0353,West,Rajasthan,Consumer,Home Appliances,Vacuum Cleaner,Partner,Cash,2,103.73,0.15,207.46,31.12,176.34,133.39,42.95,0.2436,236.39,6,4.1
ORD04018,2023-09-21,CUST0673,West,Goa,Small Business,Furniture,Bookshelf,Partner,Net Banking,3,1488.09,0.05,4464.27,223.21,4241.06,2888.01,1353.04,0.319,116.66,1,3.9
ORD04019,2025-10-14,CUST0837,South,Andhra Pradesh,Consumer,Furniture,Desk,Online,Cash,1,1306.76,0.0,1306.76,0.0,1306.76,1016.29,290.47,0.2223,160.19,10,3.4
ORD04020,2023-12-19,CUST0082,Central,Chhattisgarh,Small Business,Office Supplies,Notebook,Online,Credit Card,6,788.77,0.2,4732.62,946.52,3786.1,2451.22,1334.88,0.3526,240.0,3,4.7
ORD04021,2024-11-06,CUST0265,West,Rajasthan,Consumer,Furniture,Office Chair,Online,,4,1076.93,0.05,4307.72,215.39,4092.33,3028.04,1064.29,0.2601,282.22,4,4.2
ORD04022,2022-10-01,CUST0042,South,Telangana,Consumer,Home Appliances,Air Cooler,Partner,Credit Card,5,841.54,0.05,4207.7,210.38,3997.31,2725.77,1271.54,0.3181,170.7,7,4.4
ORD04023,2023-11-16,CUST0991,West,Gujarat,Consumer,Clothing,Jeans,Online,Debit Card,8,1220.19,0.05,9761.52,488.08,9273.44,6632.91,2640.53,0.2847,175.48,5,4.3
ORD04024,2022-04-26,CUST0199,Central,Madhya Pradesh,Consumer,Home Appliances,Coffee Maker,Store,Debit Card,4,1269.48,0.05,5077.92,253.9,4824.02,3135.39,1688.63,0.35,46.84,1,3.9
ORD04025,2024-05-10,CUST0383,East,West Bengal,Consumer,Furniture,Office Chair,Store,UPI,6,360.69,0.1,2164.14,216.41,1947.73,1113.94,833.79,0.4281,158.41,3,3.7
ORD04026,2023-11-24,CUST0207,South,Andhra Pradesh,Consumer,Clothing,Jeans,Store,UPI,3,697.73,0.1,2093.19,209.32,1883.87,1518.01,365.86,0.1942,212.21,2,3.0
ORD04027,2025-01-19,CUST0110,Central,Chhattisgarh,Small Business,Home Appliances,Blender,Online,Cash,8,957.75,0.1,7662.0,766.2,6895.8,5349.38,1546.42,0.2243,72.93,6,2.8
ORD04028,2025-01-10,CUST0644,West,Goa,Consumer,Electronics,Laptop,Online,Cash,3,1467.98,0.2,4403.94,880.79,3523.15,2234.42,1288.73,0.3658,51.15,5,4.5
ORD04029,2022-11-20,CUST0430,North,Delhi,Consumer,Electronics,Headphones,Online,Credit Card,7,1028.79,0.05,7201.53,360.08,6841.45,5533.71,1307.75,0.1912,261.73,3,4.6
ORD04030,2024-08-18,CUST0743,East,Bihar,Consumer,Clothing,Jeans,Online,Net Banking,7,1347.99,0.0,9435.93,0.0,9435.93,5955.32,3480.61,0.3689,52.17,2,4.8
ORD04031,2022-04-24,CUST0072,East,West Bengal,Corporate,Clothing,Jacket,Online,UPI,3,1271.48,0.0,3814.44,0.0,3814.44,2554.18,1260.26,0.3304,275.66,1,3.9
ORD04032,2024-12-17,CUST0408,Central,Chhattisgarh,Corporate,Clothing,Jeans,Online,UPI,3,879.36,0.15,2638.08,395.71,2242.37,1690.49,551.88,0.2461,96.62,2,3.6
ORD04033,2022-06-03,CUST0840,East,West Bengal,Corporate,Electronics,Tablet,Store,Net Banking,10,1342.08,0.1,13420.8,1342.08,12078.72,7651.04,4427.68,0.3666,112.39,5,4.4
ORD04034,2025-11-28,CUST0636,South,Karnataka,Consumer,Home Appliances,Microwave,Online,Credit Card,10,575.47,0.25,5754.7,1438.68,4316.03,2751.97,1564.05,0.3624,167.16,5,4.7
ORD04035,2025-07-13,CUST0709,West,Maharashtra,Consumer,Clothing,Backpack,Online,Net Banking,8,578.24,0.15,4625.92,693.89,3932.03,2597.98,1334.05,0.3393,72.67,9,5.0
ORD04036,2022-11-11,CUST0279,East,Odisha,Corporate,Electronics,Headphones,Online,UPI,3,1174.73,0.0,3524.19,0.0,3524.19,2383.99,1140.2,0.3235,212.79,6,3.8
ORD04037,2024-11-30,CUST0107,South,Karnataka,Small Business,Clothing,Jacket,Online,Net Banking,2,214.8,0.0,429.6,0.0,429.6,250.62,178.98,0.4166,166.69,3,4.6
ORD04038,2022-04-15,CUST0439,East,West Bengal,Consumer,Clothing,T-Shirt,Online,Cash,5,469.15,0.1,2345.75,234.58,2111.18,1171.12,940.06,0.4453,284.91,10,4.3
ORD04039,2025-05-01,CUST0866,West,Maharashtra,Consumer,Clothing,Jeans,Online,UPI,7,918.73,0.15,6431.11,964.67,5466.44,4363.16,1103.28,0.2018,275.14,3,4.0
ORD04040,2025-11-25,CUST0655,North,Delhi,Consumer,Electronics,Monitor,Store,Credit Card,8,638.8,0.0,5110.4,0.0,5110.4,3298.05,1812.35,0.3546,235.52,3,3.6
ORD04041,2025-07-25,CUST0051,West,Maharashtra,Consumer,Home Appliances,Blender,Online,Credit Card,1,1411.97,0.1,1411.97,141.2,1270.77,733.82,536.96,0.4225,71.75,8,4.8
ORD04042,2022-12-20,CUST0123,South,Tamil Nadu,Corporate,Electronics,Headphones,Partner,Debit Card,2,1438.38,0.2,2876.76,575.35,2301.41,1737.51,563.9,0.245,79.86,9,4.7
ORD04043,2024-10-12,CUST0562,South,Telangana,Consumer,Electronics,Laptop,Online,Credit Card,7,761.33,0.15,5329.31,799.4,4529.91,2852.33,1677.58,0.3703,95.17,3,3.9
ORD04044,2024-01-03,CUST0431,South,Andhra Pradesh,Consumer,Clothing,Shoes,Partner,Net Banking,9,815.51,0.15,7339.59,1100.94,6238.65,3737.26,2501.39,0.401,253.56,1,4.5
ORD04045,2023-12-10,CUST0851,South,Andhra Pradesh,Consumer,Office Supplies,Stapler,Store,Debit Card,3,1091.07,0.15,3273.21,490.98,2782.23,2253.34,528.89,0.1901,201.42,8,4.4
ORD04046,2025-07-03,CUST0793,West,Goa,Small Business,Office Supplies,Stapler,Store,Cash,8,694.04,0.0,5552.32,0.0,5552.32,4433.79,1118.53,0.2015,69.16,10,4.4
ORD04047,2023-10-13,CUST0551,South,Telangana,Small Business,Office Supplies,Stapler,Partner,UPI,10,297.3,0.05,2973.0,148.65,2824.35,1634.03,1190.32,0.4214,148.31,2,3.4
ORD04048,2024-04-03,CUST0324,West,Rajasthan,Small Business,Electronics,Smartphone,Online,Credit Card,3,1124.25,0.0,3372.75,0.0,3372.75,2673.94,698.81,0.2072,292.97,7,3.4
ORD04049,2024-08-04,CUST0942,North,Uttar Pradesh,Consumer,Clothing,Backpack,Online,UPI,4,1110.61,0.0,4442.44,0.0,4442.44,3511.9,930.54,0.2095,225.03,7,3.9
ORD04050,2023-10-23,CUST0840,Central,Chhattisgarh,Corporate,Office Supplies,Printer Paper,Online,UPI,2,378.8,0.2,757.6,151.52,606.08,437.15,168.93,0.2787,281.6,9,4.2
ORD04051,2022-04-09,CUST0989,West,Rajasthan,Consumer,Furniture,Bookshelf,Online,UPI,9,1251.88,0.05,11266.92,563.35,10703.57,7417.89,3285.68,0.307,246.47,8,5.0
ORD04052,2023-08-11,CUST0375,West,Gujarat,Consumer,Furniture,Sofa,Online,UPI,5,926.27,0.15,4631.35,694.7,3936.65,2396.27,1540.38,0.3913,223.02,9,3.1
ORD04053,2022-10-09,CUST0874,South,Telangana,Consumer,Furniture,Bookshelf,Store,Credit Card,5,365.91,0.15,1829.55,274.43,1555.12,906.28,648.84,0.4172,252.38,1,4.7
ORD04054,2023-02-07,CUST0781,South,Karnataka,Corporate,Home Appliances,Blender,Online,UPI,4,983.28,0.1,3933.12,393.31,3539.81,2526.43,1013.38,0.2863,213.92,3,3.2
ORD04055,2025-02-06,CUST0678,South,Telangana,Consumer,Clothing,Shoes,Online,UPI,5,361.91,0.1,1809.55,180.96,1628.6,1257.16,371.44,0.2281,178.86,4,4.1
ORD04056,2023-12-01,CUST0548,Central,Chhattisgarh,Small Business,Electronics,Smartphone,Online,Net Banking,1,408.87,0.1,408.87,40.89,367.98,270.81,97.17,0.2641,226.05,3,2.9
ORD04057,2022-07-18,CUST0421,East,Bihar,Consumer,Electronics,Headphones,Store,Net Banking,10,1274.29,0.1,12742.9,1274.29,11468.61,6867.59,4601.02,0.4012,84.25,8,4.8
ORD04058,2025-08-19,CUST0938,West,Goa,Consumer,Clothing,Jeans,Partner,Credit Card,10,1395.29,0.2,13952.9,2790.58,11162.32,7013.34,4148.98,0.3717,157.3,7,4.2
ORD04059,2022-11-23,CUST0376,West,Gujarat,Consumer,Home Appliances,Microwave,Online,Credit Card,6,396.47,0.0,2378.82,0.0,2378.82,1659.3,719.52,0.3025,286.39,5,4.3
ORD04060,2022-06-03,CUST0109,South,Karnataka,Consumer,Clothing,Backpack,Online,UPI,4,1393.16,0.0,5572.64,0.0,5572.64,4005.32,1567.32,0.2813,246.41,5,4.5
ORD04061,2023-07-06,CUST0755,West,Gujarat,Consumer,Home Appliances,Coffee Maker,Online,Cash,4,369.62,0.1,1478.48,147.85,1330.63,757.81,572.83,0.4305,279.36,4,3.8
ORD04062,2023-02-09,CUST0491,West,Rajasthan,Consumer,Office Supplies,Stapler,Store,Debit Card,5,189.14,0.05,945.7,47.28,898.42,643.08,255.33,0.2842,290.89,5,3.0
ORD04063,2023-04-07,CUST0636,West,Gujarat,Consumer,Office Supplies,Notebook,Online,Debit Card,1,101.46,0.1,101.46,10.15,91.31,68.38,22.94,0.2512,184.41,5,2.9
ORD04064,2022-05-12,CUST0223,East,West Bengal,Consumer,Home Appliances,Vacuum Cleaner,Partner,Credit Card,4,374.54,0.25,1498.16,374.54,1123.62,673.01,450.61,0.401,74.93,4,4.3
ORD04065,2024-03-01,CUST0019,South,Tamil Nadu,Consumer,Clothing,T-Shirt,Online,Debit Card,10,587.09,0.15,5870.9,880.64,4990.27,3076.39,1913.87,0.3835,227.49,5,3.8
ORD04066,2024-05-23,CUST0549,South,Telangana,Consumer,Office Supplies,Stapler,Online,Debit Card,3,1392.41,0.2,4177.23,835.45,3341.78,2071.58,1270.21,0.3801,22.05,7,4.7
ORD04067,2022-03-25,CUST0217,West,Rajasthan,Consumer,Clothing,T-Shirt,Partner,Debit Card,5,374.6,0.05,1873.0,93.65,1779.35,1430.15,349.2,0.1963,44.96,9,4.0
ORD04068,2025-11-23,CUST0613,West,Goa,Consumer,Office Supplies,Pens,Partner,UPI,10,557.72,0.05,5577.2,278.86,5298.34,3496.34,1802.0,0.3401,100.11,7,4.4
ORD04069,2024-01-24,CUST0705,South,Tamil Nadu,Consumer,Clothing,Shoes,Store,Debit Card,5,1105.22,0.15,5526.1,828.92,4697.19,3256.34,1440.84,0.3067,24.25,1,4.6
ORD04070,2023-09-20,CUST0597,Central,Madhya Pradesh,Small Business,Clothing,Backpack,Online,Credit Card,8,463.58,0.15,3708.64,556.3,3152.34,2350.28,802.07,0.2544,211.34,9,4.5
ORD04071,2025-02-06,CUST0233,North,Uttar Pradesh,Consumer,Furniture,Office Chair,Store,Debit Card,1,1031.29,0.1,1031.29,103.13,928.16,603.58,324.58,0.3497,248.64,3,3.9
ORD04072,2022-08-09,CUST0551,Central,Madhya Pradesh,Consumer,Home Appliances,Coffee Maker,Online,Net Banking,3,656.64,0.2,1969.92,393.98,1575.94,911.68,664.26,0.4215,231.06,2,4.1
ORD04073,2023-07-07,CUST0410,Central,Madhya Pradesh,Small Business,Electronics,Tablet,Online,UPI,5,306.72,0.25,1533.6,383.4,1150.2,835.81,314.39,0.2733,60.45,10,4.5
ORD04074,2025-10-23,CUST0554,Central,Madhya Pradesh,Small Business,Home Appliances,Blender,Online,Cash,3,1105.08,0.1,3315.24,331.52,2983.72,2178.6,805.11,0.2698,245.09,9,4.2
ORD04075,2025-03-16,CUST0512,West,Gujarat,Small Business,Clothing,Jacket,Online,UPI,6,55.15,0.05,330.9,16.54,314.35,195.01,119.35,0.3797,251.98,2,2.9
ORD04076,2022-04-22,CUST0190,South,Tamil Nadu,Corporate,Clothing,T-Shirt,Store,Debit Card,10,449.12,0.1,4491.2,449.12,4042.08,2261.59,1780.49,0.4405,47.03,10,2.7
ORD04077,2023-09-07,CUST0821,South,Telangana,Consumer,Home Appliances,Coffee Maker,Online,Credit Card,3,543.93,0.25,1631.79,407.95,1223.84,892.97,330.87,0.2704,157.87,9,3.6
ORD04078,2024-07-12,CUST0963,West,Maharashtra,Consumer,Clothing,Backpack,Partner,UPI,6,695.45,0.05,4172.7,208.64,3964.07,2933.11,1030.95,0.2601,212.68,5,4.6
ORD04079,2023-04-20,CUST0306,South,Telangana,Corporate,Office Supplies,Pens,Online,UPI,8,1024.61,0.1,8196.88,819.69,7377.19,4109.37,3267.82,0.443,133.87,6,4.0
ORD04080,2024-04-15,CUST0873,North,Punjab,Small Business,Clothing,Backpack,Online,UPI,4,697.22,0.15,2788.88,418.33,2370.55,1747.47,623.08,0.2628,268.99,7,5.0
ORD04081,2022-09-28,CUST0453,West,Goa,Corporate,Home Appliances,Coffee Maker,Store,Net Banking,8,897.57,0.05,7180.56,359.03,6821.53,5481.17,1340.36,0.1965,168.16,7,4.5
ORD04082,2023-02-25,CUST0107,South,Andhra Pradesh,Small Business,Home Appliances,Coffee Maker,Store,UPI,7,899.73,0.1,6298.11,629.81,5668.3,3391.18,2277.11,0.4017,54.19,4,3.2
ORD04083,2023-12-08,CUST0669,Central,Madhya Pradesh,Consumer,Home Appliances,Coffee Maker,Partner,Credit Card,4,569.31,0.05,2277.24,113.86,2163.38,1494.37,669.01,0.3092,168.52,4,4.6
ORD04084,2025-10-22,CUST0225,West,Gujarat,Consumer,Furniture,Desk,Store,Net Banking,3,1401.95,0.2,4205.85,841.17,3364.68,2483.57,881.11,0.2619,181.68,5,3.3
ORD04085,2025-07-27,CUST0386,West,Maharashtra,Small Business,Furniture,Desk,Online,UPI,5,1434.44,0.15,7172.2,1075.83,6096.37,3731.72,2364.65,0.3879,287.02,9,5.0
ORD04086,2025-07-30,CUST0530,West,Gujarat,Corporate,Furniture,Sofa,Partner,Debit Card,5,879.05,0.15,4395.25,659.29,3735.96,2812.87,923.09,0.2471,138.16,10,4.3
ORD04087,2022-02-09,CUST0060,Central,Chhattisgarh,Small Business,Furniture,Office Chair,Partner,UPI,7,121.46,0.0,850.22,0.0,850.22,666.9,183.32,0.2156,270.05,1,4.9
ORD04088,2022-07-08,CUST0372,West,Goa,Corporate,Furniture,Bookshelf,Online,UPI,1,744.32,0.0,744.32,0.0,744.32,573.07,171.25,0.2301,109.59,8,4.3
ORD04089,2025-04-02,CUST0142,West,Maharashtra,Consumer,Furniture,Sofa,Store,Credit Card,9,288.86,0.2,2599.74,519.95,2079.79,1289.27,790.52,0.3801,146.65,8,4.0
ORD04090,2024-09-20,CUST0118,South,Karnataka,Consumer,Furniture,Desk,Store,Debit Card,2,732.57,0.05,1465.14,73.26,1391.88,1067.77,324.12,0.2329,209.08,7,4.1
ORD04091,2023-06-20,CUST0680,Central,Madhya Pradesh,Small Business,Home Appliances,Blender,Online,Debit Card,9,294.9,0.0,2654.1,0.0,2654.1,1755.96,898.14,0.3384,267.94,6,3.5
ORD04092,2024-10-24,CUST0192,West,Maharashtra,Corporate,Electronics,Smartphone,Partner,Debit Card,9,1060.23,0.0,9542.07,0.0,9542.07,5934.64,3607.43,0.3781,236.75,3,4.1
ORD04093,2022-10-17,CUST0286,East,Jharkhand,Consumer,Furniture,Sofa,Online,Credit Card,3,134.44,0.1,403.32,40.33,362.99,216.11,146.88,0.4046,63.53,8,4.1
ORD04094,2023-03-09,CUST0541,North,Punjab,Consumer,Home Appliances,Blender,Store,Credit Card,7,1430.66,0.0,10014.62,0.0,10014.62,7965.88,2048.74,0.2046,74.24,7,4.3
ORD04095,2023-04-16,CUST0669,West,Rajasthan,Consumer,Electronics,Headphones,Online,Credit Card,3,305.13,0.1,915.39,91.54,823.85,548.08,275.77,0.3347,39.1,8,3.9
ORD04096,2025-04-19,CUST0019,North,Haryana,Consumer,Furniture,Desk,Online,Debit Card,8,996.07,0.15,7968.56,1195.28,6773.28,5308.54,1464.74,0.2163,194.01,2,3.5
ORD04097,2025-06-25,CUST0602,Central,Chhattisgarh,Corporate,Electronics,Tablet,Store,Net Banking,8,1376.69,0.1,11013.52,1101.35,9912.17,5878.68,4033.49,0.4069,143.29,8,4.0
